,Month,Day,Hour,Lat,Long,WindSpeed,Pressure,unique-key,distance,direction,gridID
2177,8.0,29.0,14.0,33.0,-79.6,65.0,985.0,GASTON-2004-7,14.991199764868187,179.84083770142007,0.0
2178,8.0,29.0,18.0,33.5,-79.6,45.0,992.0,GASTON-2004-7,34.55639542016776,-0.0,0.0
2179,8.0,30.0,0.0,34.2,-79.4,30.0,995.0,GASTON-2004-7,49.722237001071974,338.2975733066921,0.0
2180,8.0,30.0,6.0,34.9,-79.1,30.0,998.0,GASTON-2004-7,51.30438148842662,339.94799452270047,0.0
2181,8.0,30.0,12.0,35.6,-78.7,25.0,1000.0,GASTON-2004-7,53.38716330994217,348.03957073302365,0.0
2182,8.0,30.0,18.0,36.4,-77.8,30.0,1002.0,GASTON-2004-7,74.76093426218775,14.312089509796847,0.0
2183,8.0,31.0,0.0,37.2,-76.6,35.0,1001.0,GASTON-2004-7,86.41126534684469,81.3777511330708,0.0
2184,8.0,31.0,6.0,38.1,-74.8,35.0,1001.0,GASTON-2004-7,116.48958744241088,63.84750586095373,0.0
2185,8.0,31.0,12.0,39.1,-72.9,35.0,1001.0,GASTON-2004-7,123.72257885608816,168.0457870347598,0.0
2186,8.0,31.0,18.0,40.2,-70.5,35.0,999.0,GASTON-2004-7,148.61974976519497,321.9328180550917,0.0
2187,9.0,1.0,0.0,41.0,-67.5,40.0,999.0,GASTON-2004-7,166.8421152508852,188.17847200514413,0.0
2188,9.0,1.0,6.0,41.7,-63.5,45.0,999.0,GASTON-2004-7,213.0708828138959,123.74251252237748,0.0
2189,9.0,1.0,12.0,43.0,-59.6,45.0,999.0,GASTON-2004-7,218.49675875562806,334.2651963207564,0.0
2190,9.0,1.0,18.0,45.0,-55.0,45.0,998.0,GASTON-2004-7,267.1562567109963,278.46939074373995,0.0
2191,9.0,2.0,0.0,47.0,-50.0,45.0,997.0,GASTON-2004-7,276.9227001219029,78.52895741681688,0.0
2192,9.0,2.0,6.0,48.5,-44.0,45.0,996.0,GASTON-2004-7,297.36428622762617,176.85643240675367,0.0
2193,9.0,2.0,12.0,50.0,-38.0,45.0,994.0,GASTON-2004-7,289.7546477983746,275.0882058143802,0.0
2194,9.0,2.0,18.0,51.1,-32.0,40.0,994.0,GASTON-2004-7,274.1457888886658,349.09238560084384,0.0
2195,9.0,3.0,0.0,52.0,-28.9,35.0,998.0,GASTON-2004-7,147.01615461348143,180.433805330791,0.0
2196,8.0,27.0,18.0,29.0,-65.2,25.0,1016.0,HERMINE-2004-8,0.0,0.0,0.0
2197,8.0,28.0,0.0,29.0,-65.7,25.0,1016.0,HERMINE-2004-8,30.223681901029796,37.839608454330865,0.0
2198,8.0,28.0,6.0,29.1,-66.2,25.0,1016.0,HERMINE-2004-8,30.98954751681756,20.932059597842198,0.0
2199,8.0,28.0,12.0,29.2,-66.6,30.0,1015.0,HERMINE-2004-8,25.1134955683021,13.544734208286371,0.0
2200,8.0,28.0,18.0,29.7,-67.2,30.0,1015.0,HERMINE-2004-8,49.98016115138726,10.368834220836714,0.0
2201,8.0,29.0,0.0,30.1,-68.4,30.0,1014.0,HERMINE-2004-8,77.0276169705444,196.55370485056568,0.0
2202,8.0,29.0,6.0,30.5,-69.2,30.0,1014.0,HERMINE-2004-8,55.16410073603424,210.081923386729,0.0
2203,8.0,29.0,12.0,31.1,-69.8,35.0,1012.0,HERMINE-2004-8,54.664971786530835,295.47325076490284,0.0
2204,8.0,29.0,18.0,31.8,-70.5,40.0,1005.0,HERMINE-2004-8,63.591199820123435,322.0600861888883,0.0
2205,8.0,30.0,0.0,32.6,-71.1,40.0,1005.0,HERMINE-2004-8,65.48471016376335,247.60688659044453,0.0
2206,8.0,30.0,6.0,33.8,-71.5,50.0,1002.0,HERMINE-2004-8,86.10073674623581,163.56301897453878,0.0
2207,8.0,30.0,12.0,35.8,-71.5,45.0,1007.0,HERMINE-2004-8,138.2255816806713,-0.0,0.0
2208,8.0,30.0,18.0,37.6,-71.4,45.0,1008.0,HERMINE-2004-8,124.52634851322647,6.966764711571268,0.0
2209,8.0,31.0,0.0,39.9,-71.3,35.0,1011.0,HERMINE-2004-8,159.0507388095314,183.56284547354994,0.0
2210,8.0,31.0,6.0,41.5,-70.9,35.0,1012.0,HERMINE-2004-8,112.5487194721297,207.90554033110357,0.0
2211,8.0,31.0,12.0,43.1,-70.5,25.0,1014.0,HERMINE-2004-8,112.45457469277457,29.7751123752763,0.0
2388,9.0,16.0,6.0,11.2,-29.2,30.0,1008.0,KARL-2004-12,0.0,0.0,0.0
2389,9.0,16.0,12.0,11.2,-30.7,30.0,1007.0,KARL-2004-12,101.6947131396204,195.14399474202168,0.0
2390,9.0,16.0,18.0,11.2,-32.1,35.0,1005.0,KARL-2004-12,94.9150787790164,195.18520565323206,0.0
2391,9.0,17.0,0.0,11.2,-33.3,40.0,1002.0,KARL-2004-12,81.35580207018276,333.02485291922363,0.0
2392,9.0,17.0,6.0,11.6,-34.4,50.0,997.0,KARL-2004-12,79.48633538912127,329.3028237589423,0.0
2393,9.0,17.0,12.0,12.1,-35.3,55.0,994.0,KARL-2004-12,69.99993424780028,266.3933855154468,0.0
2394,9.0,17.0,18.0,13.0,-36.0,55.0,992.0,KARL-2004-12,78.09601801170523,218.2289447365774,0.0
2395,9.0,18.0,0.0,13.9,-37.0,70.0,984.0,KARL-2004-12,91.58095933286337,343.37896723733877,0.0
2396,9.0,18.0,6.0,14.5,-38.0,85.0,975.0,KARL-2004-12,78.79502613231739,19.657809940610115,0.0
2397,9.0,18.0,12.0,15.0,-38.8,90.0,970.0,KARL-2004-12,63.66292022105075,108.03682724907638,0.0
2398,9.0,18.0,18.0,15.6,-39.7,95.0,965.0,KARL-2004-12,72.93253153221119,127.91759734759027,0.0
2399,9.0,19.0,0.0,15.9,-40.8,95.0,965.0,KARL-2004-12,76.05050382824373,78.84024427751608,0.0
2400,9.0,19.0,6.0,16.0,-41.6,100.0,960.0,KARL-2004-12,53.60898925895181,45.796842622315246,0.0
2401,9.0,19.0,12.0,16.3,-42.4,105.0,955.0,KARL-2004-12,57.01203537480938,45.522315343645865,0.0
2402,9.0,19.0,18.0,16.7,-43.4,110.0,951.0,KARL-2004-12,71.80179312533666,139.3811922874412,0.0
2403,9.0,20.0,0.0,16.8,-44.5,110.0,951.0,KARL-2004-12,73.12570058459366,154.85519811901423,0.0
2404,9.0,20.0,6.0,17.0,-45.2,115.0,948.0,KARL-2004-12,48.309303998211476,161.50444720650503,0.0
2405,9.0,20.0,12.0,17.5,-46.0,110.0,951.0,KARL-2004-12,63.10549510475162,344.2863119139074,0.0
2406,9.0,20.0,18.0,18.1,-46.5,110.0,951.0,KARL-2004-12,52.93492753415966,339.29013990745165,0.0
2407,9.0,21.0,0.0,18.7,-47.0,120.0,943.0,KARL-2004-12,52.865120456535976,298.28403327487575,0.0
2408,9.0,21.0,6.0,19.6,-47.3,125.0,938.0,KARL-2004-12,65.21232841105481,195.23091267727403,0.0
2409,9.0,21.0,12.0,20.8,-47.8,120.0,943.0,KARL-2004-12,89.05045125018539,161.16811555888893,0.0
2410,9.0,21.0,18.0,22.3,-48.3,105.0,948.0,KARL-2004-12,108.53683493172258,27.201610855916304,0.0
2411,9.0,22.0,0.0,23.7,-48.8,100.0,955.0,KARL-2004-12,101.85208647735261,196.39658355092502,0.0
2412,9.0,22.0,6.0,24.9,-49.4,95.0,962.0,KARL-2004-12,91.14030470316334,215.82829585981665,0.0
2413,9.0,22.0,12.0,26.2,-49.5,90.0,967.0,KARL-2004-12,90.06272385189152,350.84424078013063,0.0
2414,9.0,22.0,18.0,27.5,-48.7,90.0,970.0,KARL-2004-12,102.49694544156459,314.37582976043336,0.0
2415,9.0,23.0,0.0,29.0,-47.7,95.0,965.0,KARL-2004-12,120.22211921479206,320.9772189556561,0.0
2416,9.0,23.0,6.0,30.7,-46.3,110.0,951.0,KARL-2004-12,144.38129894720942,54.01041569793525,0.0
2417,9.0,23.0,12.0,32.5,-44.4,105.0,953.0,KARL-2004-12,167.28019809012082,30.66330458394331,0.0
2418,9.0,23.0,18.0,34.5,-43.0,90.0,955.0,KARL-2004-12,160.04611724448444,279.9761981934636,0.0
2419,9.0,24.0,0.0,36.8,-41.9,80.0,957.0,KARL-2004-12,170.5376791941813,76.12336453709534,0.0
2420,9.0,24.0,6.0,39.5,-41.2,75.0,959.0,KARL-2004-12,190.44134555541106,189.80525065249134,0.0
2421,9.0,24.0,12.0,42.6,-40.5,70.0,961.0,KARL-2004-12,217.33142908324987,7.067205360610645,0.0
2422,9.0,24.0,18.0,45.5,-40.5,65.0,962.0,KARL-2004-12,200.4270934369729,180.0,0.0
2423,9.0,25.0,0.0,48.1,-40.5,55.0,963.0,KARL-2004-12,179.6932561848719,-0.0,0.0
2424,9.0,25.0,6.0,50.4,-38.9,55.0,967.0,KARL-2004-12,174.57000143349808,88.75616949492917,0.0
2425,9.0,25.0,12.0,53.0,-36.5,55.0,973.0,KARL-2004-12,206.99437362077668,231.85689785065728,0.0
2426,9.0,25.0,18.0,56.1,-32.0,55.0,980.0,KARL-2004-12,279.9545657581544,242.08769325042027,0.0
2427,9.0,26.0,0.0,59.5,-26.0,55.0,986.0,KARL-2004-12,322.3211776998131,155.30368652487624,0.0
2428,9.0,26.0,6.0,62.0,-17.0,55.0,983.0,KARL-2004-12,349.18141477955777,19.28289631736663,0.0
2429,9.0,26.0,12.0,63.5,-8.0,60.0,976.0,KARL-2004-12,302.7740737367403,157.92641005731357,0.0
2430,9.0,26.0,18.0,64.0,-2.0,60.0,976.0,KARL-2004-12,186.5600204655059,249.58908835902923,0.0
2431,9.0,27.0,0.0,64.0,2.5,55.0,980.0,KARL-2004-12,136.30843109287835,209.12021296442265,0.0
2432,9.0,27.0,6.0,64.5,7.0,45.0,980.0,KARL-2004-12,139.43167013004725,7.347229325972281,0.0
2433,9.0,27.0,12.0,65.0,10.5,40.0,986.0,KARL-2004-12,108.8005025048787,70.4244707849187,0.0
2434,9.0,27.0,18.0,65.3,12.0,35.0,989.0,KARL-2004-12,48.24692625347261,302.4943812013842,0.0
2435,9.0,28.0,0.0,65.5,13.5,30.0,992.0,KARL-2004-12,45.313823757462785,289.92803502121046,0.0
2436,9.0,19.0,18.0,13.3,-32.4,30.0,1004.0,LISA-2004-13,0.0,0.0,0.0
2437,9.0,20.0,0.0,13.3,-33.3,30.0,1004.0,LISA-2004-13,60.533164159662036,291.8146493907066,0.0
2438,9.0,20.0,6.0,13.4,-34.3,30.0,1004.0,LISA-2004-13,67.5993804833047,222.2155289510386,0.0
2439,9.0,20.0,12.0,13.5,-35.4,40.0,1002.0,LISA-2004-13,74.26121176833475,215.75333403633607,0.0
2440,9.0,20.0,18.0,13.7,-36.4,50.0,997.0,LISA-2004-13,68.58223968668013,273.655021929014,0.0
2441,9.0,21.0,0.0,13.7,-37.4,55.0,994.0,LISA-2004-13,67.14642331551167,335.95083415963103,0.0
2442,9.0,21.0,6.0,13.9,-38.3,60.0,990.0,LISA-2004-13,61.96726362841971,348.2435099773594,0.0
2443,9.0,21.0,12.0,14.1,-39.1,60.0,990.0,LISA-2004-13,55.399923823489345,352.1959888386473,0.0
2444,9.0,21.0,18.0,14.3,-39.7,60.0,990.0,LISA-2004-13,42.51061120513738,170.25609985879473,0.0
2445,9.0,22.0,0.0,14.4,-40.2,55.0,994.0,LISA-2004-13,34.184160827040046,172.209367092003,0.0
2446,9.0,22.0,6.0,14.4,-40.6,50.0,997.0,LISA-2004-13,26.776590807542533,174.19299730300813,0.0
2447,9.0,22.0,12.0,14.2,-41.1,45.0,1000.0,LISA-2004-13,36.22641035079169,178.18601733188487,0.0
2448,9.0,22.0,18.0,13.9,-41.5,45.0,1000.0,LISA-2004-13,33.898376425438585,185.7992417182525,0.0
2449,9.0,23.0,0.0,13.2,-41.4,45.0,1000.0,LISA-2004-13,48.84328237782655,175.0414211029126,0.0
2450,9.0,23.0,6.0,13.0,-40.6,40.0,1002.0,LISA-2004-13,55.59699643942841,111.56997616811894,0.0
2451,9.0,23.0,12.0,13.1,-40.0,35.0,1003.0,LISA-2004-13,40.98363460824442,68.63003618150688,0.0
2452,9.0,23.0,18.0,14.3,-40.5,30.0,1005.0,LISA-2004-13,89.47281884156595,175.4543528707029,0.0
2453,9.0,24.0,0.0,14.3,-41.7,30.0,1005.0,LISA-2004-13,80.36556826304457,165.86164184901065,0.0
2454,9.0,24.0,6.0,13.8,-42.4,40.0,1002.0,LISA-2004-13,58.28127483386583,218.92769326748532,0.0
2455,9.0,24.0,12.0,13.9,-43.2,35.0,1003.0,LISA-2004-13,54.125739287177716,343.63770943677804,0.0
2456,9.0,24.0,18.0,14.0,-43.8,30.0,1005.0,LISA-2004-13,40.83376062451737,355.3718245945984,0.0
2457,9.0,25.0,0.0,14.3,-44.4,30.0,1005.0,LISA-2004-13,45.240370180099696,6.163378460116146,0.0
2458,9.0,25.0,6.0,14.9,-44.9,35.0,1003.0,LISA-2004-13,53.27124030627347,97.28351524129043,0.0
2459,9.0,25.0,12.0,15.7,-45.4,45.0,1000.0,LISA-2004-13,64.55993054105005,151.0336002443555,0.0
2460,9.0,25.0,18.0,16.7,-45.7,45.0,1000.0,LISA-2004-13,71.92354338122348,157.7130110603108,0.0
2461,9.0,26.0,0.0,17.4,-45.8,45.0,1000.0,LISA-2004-13,48.8280842920231,358.0753164793669,0.0
2462,9.0,26.0,6.0,18.0,-45.9,50.0,997.0,LISA-2004-13,41.98711715217625,355.6827159021239,0.0
2463,9.0,26.0,12.0,18.7,-46.0,55.0,994.0,LISA-2004-13,48.821655497655705,354.077698334882,0.0
2464,9.0,26.0,18.0,19.2,-46.0,50.0,997.0,LISA-2004-13,34.55639542016775,0.0,0.0
2465,9.0,27.0,0.0,19.6,-46.0,45.0,1000.0,LISA-2004-13,27.645116336134578,0.0,0.0
2466,9.0,27.0,6.0,20.0,-46.1,45.0,1000.0,LISA-2004-13,28.399598399317934,197.6608155040272,0.0
2467,9.0,27.0,12.0,20.6,-46.2,45.0,1000.0,LISA-2004-13,41.97122785639582,178.6094883109369,0.0
2468,9.0,27.0,18.0,21.3,-46.2,40.0,1002.0,LISA-2004-13,48.37895358823493,180.0,0.0
2469,9.0,28.0,0.0,22.0,-46.4,40.0,1002.0,LISA-2004-13,50.05573819156993,162.81696041545186,0.0
2470,9.0,28.0,6.0,23.0,-46.5,40.0,1002.0,LISA-2004-13,69.40711008823533,8.029737477032194,0.0
2471,9.0,28.0,12.0,24.3,-46.5,45.0,1000.0,LISA-2004-13,89.8466280924364,0.0,0.0
2472,9.0,28.0,18.0,25.4,-46.5,55.0,994.0,LISA-2004-13,76.02406992436849,0.0,0.0
2473,9.0,29.0,0.0,26.4,-46.4,60.0,990.0,LISA-2004-13,69.39184713755992,176.70312689527037,0.0
2474,9.0,29.0,6.0,27.5,-46.2,60.0,990.0,LISA-2004-13,77.01603274148466,188.24183358692267,0.0
2475,9.0,29.0,12.0,28.9,-45.8,60.0,990.0,LISA-2004-13,99.77789689376716,208.52258424639973,0.0
2476,9.0,29.0,18.0,30.1,-45.8,60.0,990.0,LISA-2004-13,82.93534900840321,0.0,0.0
2477,9.0,30.0,0.0,31.1,-46.1,60.0,990.0,LISA-2004-13,71.37967589797168,343.31533636478537,0.0
2478,9.0,30.0,6.0,32.0,-46.7,55.0,994.0,LISA-2004-13,71.5384537642932,245.02174459061067,0.0
2479,9.0,30.0,12.0,32.4,-47.3,50.0,997.0,LISA-2004-13,44.67127427756781,199.15544199684942,0.0
2480,9.0,30.0,18.0,33.1,-47.8,45.0,1000.0,LISA-2004-13,56.43732883813468,175.65319720037218,0.0
2481,10.0,1.0,0.0,34.1,-47.8,50.0,997.0,LISA-2004-13,69.11279084033534,-0.0,0.0
2482,10.0,1.0,6.0,35.1,-47.6,55.0,994.0,LISA-2004-13,70.04302474593044,348.59622115099035,0.0
2483,10.0,1.0,12.0,36.3,-47.0,60.0,990.0,LISA-2004-13,89.51079849741537,5.536551706604281,0.0
2484,10.0,1.0,18.0,37.7,-45.8,60.0,990.0,LISA-2004-13,117.25414622221408,69.35578842946178,0.0
2485,10.0,2.0,0.0,38.9,-43.8,60.0,990.0,LISA-2004-13,136.54177983012494,19.196631659282215,0.0
2486,10.0,2.0,6.0,40.3,-41.6,65.0,987.0,LISA-2004-13,151.93630584661196,223.8845951154772,0.0
2487,10.0,2.0,12.0,41.6,-39.1,65.0,987.0,LISA-2004-13,158.42627920295837,316.43015702349925,0.0
2488,10.0,2.0,18.0,42.8,-36.0,55.0,994.0,LISA-2004-13,179.06265121333823,1.8269880303507535,0.0
2489,10.0,3.0,0.0,43.8,-33.0,50.0,997.0,LISA-2004-13,165.95595862348986,171.86679211119127,0.0
2490,10.0,3.0,6.0,44.5,-30.0,45.0,1000.0,LISA-2004-13,156.42659798983107,7.541175891138207,0.0
2512,11.0,26.0,0.0,28.0,-40.0,30.0,1009.0,OTTO-2004-16,0.0,0.0,0.0
2513,11.0,26.0,6.0,27.3,-41.0,35.0,1006.0,OTTO-2004-16,78.02762694879875,148.41319940142614,0.0
2514,11.0,26.0,12.0,26.5,-41.9,35.0,1002.0,OTTO-2004-16,78.31958420358926,195.04802743258452,0.0
2515,11.0,26.0,18.0,26.8,-42.5,35.0,1000.0,OTTO-2004-16,42.46759393605571,18.022109281704623,0.0
2516,11.0,27.0,0.0,26.8,-43.2,35.0,1000.0,OTTO-2004-16,43.182313287480994,4.680001844181521,0.0
2517,11.0,27.0,6.0,26.7,-43.8,35.0,1000.0,OTTO-2004-16,37.669161982065205,359.88356297972695,0.0
2518,11.0,27.0,12.0,26.4,-44.3,35.0,1000.0,OTTO-2004-16,37.22167988858453,351.7512462581533,0.0
2519,11.0,27.0,18.0,26.2,-44.4,35.0,1000.0,OTTO-2004-16,15.147667281741722,357.2291707542311,0.0
2520,11.0,28.0,0.0,26.3,-44.1,35.0,1000.0,OTTO-2004-16,19.838404979251766,6.911148359234271,0.0
2521,11.0,28.0,6.0,27.4,-43.9,35.0,1000.0,OTTO-2004-16,77.01777983861476,351.12508638907195,0.0
2522,11.0,28.0,12.0,28.2,-44.0,35.0,1000.0,OTTO-2004-16,55.62719341253108,60.342470819381106,0.0
2523,11.0,28.0,18.0,28.7,-45.1,35.0,999.0,OTTO-2004-16,75.24646973613889,124.22780078334388,0.0
2524,11.0,29.0,0.0,28.8,-46.5,35.0,998.0,OTTO-2004-16,85.11081077609477,69.34276317277552,0.0
2525,11.0,29.0,6.0,29.0,-47.8,40.0,998.0,OTTO-2004-16,79.86236301385412,48.27101746315127,0.0
2526,11.0,29.0,12.0,29.6,-47.9,40.0,998.0,OTTO-2004-16,41.90338274682164,1.6109672942764135,0.0
2527,11.0,29.0,18.0,30.2,-48.8,45.0,998.0,OTTO-2004-16,68.02288894661744,220.9770087468248,0.0
2528,11.0,30.0,0.0,30.7,-49.7,45.0,997.0,OTTO-2004-16,63.79207445952863,216.26992111857172,0.0
2529,11.0,30.0,6.0,30.9,-50.5,45.0,997.0,OTTO-2004-16,49.46258818982331,241.4844991318921,0.0
2530,11.0,30.0,12.0,31.3,-51.0,40.0,997.0,OTTO-2004-16,40.49422528218582,316.3039021926714,0.0
2531,11.0,30.0,18.0,31.7,-51.0,40.0,997.0,OTTO-2004-16,27.645116336134134,0.0,0.0
2532,12.0,1.0,0.0,31.8,-50.9,40.0,997.0,OTTO-2004-16,9.072218007159648,6.2246938309534725,0.0
2533,12.0,1.0,6.0,31.9,-50.8,40.0,997.0,OTTO-2004-16,9.068101606687188,5.941089245103672,0.0
2534,12.0,1.0,12.0,31.6,-50.4,40.0,997.0,OTTO-2004-16,31.345155747593704,51.656480619841965,0.0
2535,12.0,1.0,18.0,31.0,-50.1,35.0,997.0,OTTO-2004-16,45.09352386078398,153.51198429646206,0.0
2536,12.0,2.0,0.0,30.5,-49.9,35.0,997.0,OTTO-2004-16,36.541180290462194,172.7720764133636,0.0
2537,12.0,2.0,6.0,29.9,-50.1,35.0,996.0,OTTO-2004-16,43.15418815465645,180.62819197427098,0.0
2538,12.0,2.0,12.0,29.1,-50.4,30.0,995.0,OTTO-2004-16,58.160559288628406,166.1906111773721,0.0
2539,12.0,2.0,18.0,28.5,-50.1,30.0,996.0,OTTO-2004-16,45.273413096365154,256.84489834998885,0.0
2540,12.0,3.0,0.0,27.9,-50.1,30.0,997.0,OTTO-2004-16,41.46767450420169,-0.0,0.0
2541,12.0,3.0,6.0,27.2,-50.2,30.0,998.0,OTTO-2004-16,48.76545586527565,2.996551482181468,0.0
2542,12.0,3.0,12.0,26.5,-50.3,30.0,1000.0,OTTO-2004-16,48.770320752242625,358.82718851261905,0.0
2543,12.0,3.0,18.0,26.2,-50.6,25.0,1002.0,OTTO-2004-16,27.84046104441446,351.7101283343799,0.0
2544,12.0,4.0,0.0,25.8,-50.2,25.0,1005.0,OTTO-2004-16,37.170341733262994,28.213765291523064,0.0
2545,12.0,4.0,6.0,25.4,-50.1,25.0,1008.0,OTTO-2004-16,28.339022348979523,43.23993700283086,0.0
2546,12.0,4.0,12.0,25.0,-50.4,25.0,1010.0,OTTO-2004-16,33.40969432884501,269.18617201775004,0.0
2547,12.0,4.0,18.0,25.1,-50.9,25.0,1011.0,OTTO-2004-16,32.05976056228574,315.8487141906836,0.0
2548,12.0,5.0,0.0,25.5,-51.1,20.0,1012.0,OTTO-2004-16,30.33841987084471,348.5916637700111,0.0
2549,12.0,5.0,6.0,25.9,-51.1,20.0,1013.0,OTTO-2004-16,27.645116336134134,0.0,0.0
2550,12.0,5.0,12.0,26.1,-51.4,20.0,1014.0,OTTO-2004-16,23.202205387711356,348.69940603333043,0.0
2551,6.0,8.0,18.0,16.9,-84.0,25.0,1004.0,ARLENE-2005-1,0.0,0.0,0.0
2552,6.0,9.0,0.0,17.4,-83.9,30.0,1003.0,ARLENE-2005-1,35.18176531988124,0.9953543506652047,0.0
2553,6.0,9.0,6.0,18.2,-83.9,35.0,1003.0,ARLENE-2005-1,55.290232672268594,0.0,0.0
2554,6.0,9.0,12.0,19.0,-84.0,35.0,1002.0,ARLENE-2005-1,55.67688226781438,350.94517229995444,0.0
2555,6.0,9.0,18.0,19.7,-84.1,35.0,1002.0,ARLENE-2005-1,48.816434187856274,206.9945617476815,0.0
2556,6.0,10.0,0.0,20.4,-84.2,40.0,1001.0,ARLENE-2005-1,48.8126401421468,180.1454822185345,0.0
2557,6.0,10.0,6.0,21.2,-84.4,45.0,1000.0,ARLENE-2005-1,56.78006510925595,171.4709051218644,0.0
2558,6.0,10.0,8.0,21.8,-84.5,45.0,1000.0,ARLENE-2005-1,41.96328397986038,168.69372345534373,0.0
2559,6.0,10.0,12.0,23.0,-84.7,50.0,1000.0,ARLENE-2005-1,83.91412892295449,7.770435318064467,0.0
2560,6.0,10.0,18.0,24.9,-85.1,55.0,995.0,ARLENE-2005-1,133.7223479519501,266.490715100143,0.0
2561,6.0,11.0,0.0,26.5,-85.6,60.0,990.0,ARLENE-2005-1,0.0,180.0,0.0
2562,6.0,11.0,1.0,26.5,-85.6,60.0,989.0,ARLENE-2005-1,0.0,0.0,0.0
2563,6.0,11.0,6.0,27.7,-86.8,60.0,993.0,ARLENE-2005-1,111.0349497309479,57.7287488946529,0.0
2564,6.0,11.0,12.0,28.9,-87.2,55.0,990.0,ARLENE-2005-1,86.43327158324963,73.3853478103897,0.0
2565,6.0,11.0,18.0,30.1,-87.5,50.0,991.0,ARLENE-2005-1,84.87579147538185,184.37862233108314,0.0
2566,6.0,11.0,19.0,30.3,-87.5,50.0,991.0,ARLENE-2005-1,13.82255816806698,180.0,0.0
2567,6.0,12.0,0.0,31.4,-87.6,30.0,994.0,ARLENE-2005-1,76.25524540793118,195.11283391152188,0.0
2568,6.0,12.0,6.0,32.7,-87.7,25.0,998.0,ARLENE-2005-1,90.0373719731422,358.1024591361692,0.0
2569,6.0,12.0,12.0,35.0,-88.0,20.0,1003.0,ARLENE-2005-1,159.88906055882782,149.77940816021277,0.0
2570,6.0,12.0,18.0,37.0,-87.8,20.0,1005.0,ARLENE-2005-1,138.67707456851528,168.65275977071664,0.0
2571,6.0,13.0,0.0,38.5,-87.5,20.0,1006.0,ARLENE-2005-1,104.9572349739314,30.884095638178955,0.0
2572,6.0,13.0,6.0,40.5,-86.0,20.0,1006.0,ARLENE-2005-1,159.69715072037388,265.9452445908937,0.0
2573,6.0,13.0,12.0,42.0,-85.0,20.0,1005.0,ARLENE-2005-1,115.96026700394467,340.304529694565,0.0
2574,6.0,13.0,18.0,43.0,-84.0,20.0,1005.0,ARLENE-2005-1,85.8647649365513,30.737589753876545,0.0
2575,6.0,14.0,0.0,43.7,-81.1,20.0,1003.0,ARLENE-2005-1,153.55496805797506,39.43869870415949,0.0
2576,6.0,14.0,6.0,44.8,-77.6,20.0,1001.0,ARLENE-2005-1,189.19289545322272,194.20788471462586,0.0
2584,7.0,3.0,18.0,18.3,-86.7,30.0,1009.0,CINDY-2005-3,0.0,0.0,0.0
2585,7.0,4.0,0.0,18.6,-87.2,30.0,1007.0,CINDY-2005-3,38.7869795915919,211.2062419796138,0.0
2586,7.0,4.0,3.0,19.0,-87.6,30.0,1007.0,CINDY-2005-3,38.06743098155663,244.37371444491114,0.0
2587,7.0,4.0,6.0,19.3,-87.9,30.0,1007.0,CINDY-2005-3,28.522294219002585,324.92852016434244,0.0
2588,7.0,4.0,12.0,20.9,-88.5,25.0,1011.0,CINDY-2005-3,117.23644127943625,24.61615603939309,0.0
2589,7.0,4.0,18.0,22.3,-89.0,30.0,1010.0,CINDY-2005-3,101.95261327050522,152.41290533242437,0.0
2590,7.0,5.0,0.0,23.9,-89.7,30.0,1009.0,CINDY-2005-3,119.19767921281179,332.176046881878,0.0
2591,7.0,5.0,6.0,25.1,-90.2,35.0,1009.0,CINDY-2005-3,88.6961060688482,326.00817352784094,0.0
2592,7.0,5.0,12.0,26.4,-90.4,45.0,1002.0,CINDY-2005-3,90.70505282826271,186.32231224165673,0.0
2593,7.0,5.0,18.0,27.6,-90.5,60.0,997.0,CINDY-2005-3,83.16363716631642,175.33634958813937,0.0
2594,7.0,6.0,0.0,28.5,-90.3,65.0,992.0,CINDY-2005-3,63.3864037565563,199.91590551246267,0.0
2595,7.0,6.0,3.0,29.2,-90.1,65.0,991.0,CINDY-2005-3,49.87082014159125,239.52116816148651,0.0
2596,7.0,6.0,6.0,29.6,-90.0,50.0,994.0,CINDY-2005-3,28.29323308696809,353.68149835650473,0.0
2597,7.0,6.0,12.0,30.8,-88.9,40.0,998.0,CINDY-2005-3,105.80717272241354,93.53069499436747,0.0
2598,7.0,6.0,18.0,31.6,-88.1,30.0,1000.0,CINDY-2005-3,72.75698548792145,68.78036910141773,0.0
2599,7.0,7.0,0.0,32.4,-87.2,25.0,1004.0,CINDY-2005-3,76.41625984317865,50.08995939126303,0.0
2600,7.0,7.0,6.0,33.2,-86.2,20.0,1008.0,CINDY-2005-3,80.1982743345272,246.89127950824349,0.0
2601,7.0,7.0,12.0,34.6,-84.1,20.0,1009.0,CINDY-2005-3,154.50499719880395,292.9711517378719,0.0
2602,7.0,7.0,18.0,35.6,-81.8,20.0,1010.0,CINDY-2005-3,147.269959439975,204.68399076962703,0.0
2603,7.0,8.0,0.0,37.1,-80.0,20.0,1010.0,CINDY-2005-3,144.16887532798546,72.81430832901664,0.0
2604,7.0,8.0,6.0,37.8,-78.3,20.0,1010.0,CINDY-2005-3,105.07228921147862,97.4081633351601,0.0
2605,7.0,8.0,12.0,38.4,-76.7,25.0,1009.0,CINDY-2005-3,96.392954785768,78.89916226335248,0.0
2606,7.0,8.0,18.0,39.1,-74.8,25.0,1009.0,CINDY-2005-3,113.25886050166412,10.719946363325974,0.0
